label,text
real,by alan mozes healthday reporter monday dec 13 2010 healthday news acupuncture may be an effective way to treat older children struggling with a certain form of lazy eye new research from china suggests although experts say more studies are needed lazy eye amblyopia is essentially a state of miscommunication between the brain and the eyes resulting in the favoring of one eye over the other according to the national eye institute the study authors noted that anywhere from less than 1 percent to 5 percent of people worldwide are affected with the condition of those between one third and one half have a type of lazy eye known as anisometropia which is caused by a difference in the degree of nearsightedness or farsightedness between the two eyes standard treatment for children involves eyeglasses or contact lens designed to correct focus issues however while this approach is often successful in younger children between the ages of 3 and 7 it is successful among only about a third of older children between the ages of 7 and 12 for the latter group doctors will often place a patch over the good eye temporarily in addition to eyeglasses and treatment success is typically achieved in twothirds of cases children however often have trouble adhering to patch therapy the treatment can bring emotional issues for some and a reverse form of lazy eye can also take root the researchers said study author dr dennis sc lam from the department of ophthalmology and visual sciences and institute of chinese medicine at the joint shantou international eye center of shantou university and chinese university of hong kong and his colleagues report their observations in the december issue of the archives of ophthalmology in the search for a better option than patch therapy lam and his associates set out to explore the potential benefits of acupuncture noting that it has been used to treat dry eye and myopia between 2007 and 2009 lam and his colleagues recruited 88 children between the ages of 7 and 12 who had been diagnosed with anisometropia about half the children were treated five times a week with acupuncture targeting five specific acupuncture needle insertion points located at the top of the head and the eyebrow region as well as the legs and hands the other half were given two hours a day of patch therapy combined with a minimum of one hour per day of nearvision exercises such as reading after about four months of treatment the research team found that overall visual acuity improved markedly more among the acupuncture group relative to the patch group in fact they noted that while lazy eye was successfully treated in nearly 42 percent of the acupuncture patients that figure dropped to less than 17 percent among the patch patients neither treatment prompted significant side effects the authors said the team nonetheless pointed out that their studys tracking period was relatively short and that acupuncture is a complicated system that may lend itself to different success rates depending on the skills of the particular acupuncturist and while theorizing that the apparent success of this alternative approach may have something to do with stimulating blood flow retinal nerve growth and visual cortex activity the authors acknowledged that the exact mechanism by which it works remains poorly understood dr richard bensinger a seattlebased ophthalmologist and spokesman for the american academy of ophthalmology said that the finding is certainly suggestive and worth following up this is kind of cool he said but i will say that i dont know of any study looking at acupuncture and vision there are studies based on symptomatic things such as pain and i think theres pretty good evidence that it does have benefit in that respect but for vision therapy this is the first ive heard of it and i dont know that anyone has ever tried this before so this is like a teaser of course people in those parts of the country like where i live where theres fairly wide acceptance of alternative medicine might receive this type of treatment better than others bensinger cautioned and no question patients will gravitate towards treatments that are covered by their insurance even if its not the best treatment and as an alternative approach this may not be covered but if it works he added people will certainly be excited although it certainly needs further testing and further studies to decide if its really beneficial or not for his part dr stanley chang chairman of the ophthalmology department at columbia university in new york city did not seem to hold out much promise for acupunctures potential as an alternative lazy eye therapy acupuncture i think definitely works for pain amelioration but im not sure it works for some of these other things he cautioned theyve tried it for the treatment of myopia and glaucoma without much success and so although there havent been any really good trials comparing acupuncture with conventional therapies my guess is that its probably not going to do much for the treatment of lazy eye however i think its worth considering or trying chang added because nothing else seems to work very well for patients of that age including patch therapy but what will need is a very carefully controlled study that accounts for all the variables that might have an impact on the outcome of this approach more information for more on amblyopia visit the national eye institute acupuncture might treat certain kind of lazy eye
real,dec 13 2010 acupuncture treatments to treat one type of lazy eye proved as good as the traditional patching of the eye used to help the eyes work together according to a new study acupuncture could potentially become an alternative treatment to occlusion patching therapy for ambylopia lazy eye the researchers write the study conducted in china is published in the archives of ophthalmology us experts familiar with the study call it interesting but say the treatment needs more study and wonder if it would catch on in the us acupuncture for lazy eye vs patching study details while some previous research has found acupuncture for lazy eye effective the researchers couldnt find a study that directly compared acupuncture with conventional treatments such as patching so dennis lam md a researcher at the joint shantou international eye center of shantou university and chinese university of hong kong and his colleagues evaluated 88 children ages 7 to 12 with the condition known as anisometropic amblyopia in which there is a difference in the degree of nearsightedness or farsightedness between the two eyes they assigned 43 children to the acupuncture group and they received five treatments a week acupuncturists used five different points in the head face hand and leg the children were instructed to do an hour per day of nearvision activities such as homework or computer work another 45 children wore a patch over their normal eye for two hours daily a typical regimen and were also asked to do an hour of nearvision activity a day acupuncture may help lazy eye
real,by kathleen doheny healthday reporter thursday dec 9 2010 healthday news the bone drug zoledronic acid zometa considered a potentially promising weapon against breast cancer recurrence has flopped in a new study involving more than 3360 patients zometa did not appear to prevent breast cancer from returning or to boost diseasefree survival overall british researchers presented the disappointing findings thursday at the san antonio breast cancer symposium in texas as a whole the study is negative study author dr robert coleman a professor of medical oncology at the university of sheffield in england said during a thursday news conference on the findings there is no overall difference in recurrence rates or survival rates between patients who got the bone drug and those who did not except in older patients defined as more than five years after menopause that was a possible bright spot in the results in that population there is a benefit coleman said the older women had a 27 percent improvement in recurrence and a 29 percent improvement in overall survival over the fiveyear followup compared to those who didnt get the drug there was tremendous hope that this drug approach would be a major leap forward coleman noted there have been other trials that suggest this is the case in one previous study the use of the drug was linked with a 32 percent improvement in survival and lowered recurrence in younger women with breast cancer other research has found that healthy women on bone drugs were less prone to develop breast cancer so experts were hoping the drugs had an antitumor effect zometa marketed by novartis ag is used to relieve pain when cancers have spread to the bone in part by slowing bone erosion caused by the disease it is given intravenously while other bisphosphonates such as actonel fosamax or boniva can be taken orally in the trial known as azure adjuvant treatment with zoledronic acid in state iiiii breast cancer coleman and his colleagues evaluated 3360 breast cancer patients from 174 participating centers all with stage ii or iii cancers but no evidence of metastases cancer that has spread beyond the original site about half received the bone drugs plus standard therapy half just got standard therapy the focus was on diseasefree survival after five years about 400 women in each group either died or had recurrences when colemans team looked at subgroups however they found the benefit among older women a finding they say warrants more study the younger patients are getting no benefit coleman said if anything they are doing a little bit worse in addition there were some troubling side effects among women taking zometa including 17 cases of osteonecrosis of the jaw a severe bone disease that can result in death of the jawbone dr sharon giordano an associate professor of breast medical oncology at the university of texas md anderson cancer center was not involved in the study but put it in perspective bisphosphonates have been used to treat osteoporosis as well as bone complications of breast cancer treatment she said the role of bisphosphonates in preventing cancer recurrence has been less clear she said noting that multiple studies have had conflicting findings as for the benefit found in postmenopausal women she said i would consider this hypothesisgenerating and not practicechanging other studies underway may provide a clearer answer she said since the current study was presented at a meeting its findings should be considered preliminary until published in a peerreviewed journal said coleman zoledronic acid cannot be routinely recommended for prevention of cancer returning but it remains a very good drug for patients where the cancer has already spread to the bone coleman disclosed receiving speaker fees from novartis the researchers also received academic grant funding from the drug maker more information for more information on bisphosphonates visit us food and drug administration bone drug zometa flops overall as breast cancer treatment
real,latimescomnewssciencelaheaspirincancer2010120701152105story by thomas h maugh ii los angeles times december 7 2010 advertisement a daily dose of baby aspirin may reduce mortality from a range of common cancers by an average of 21 with the reduction persisting for at least 20 years british researchers reported monday deadly cases of stomach colorectal and esophageal cancers all declined among people who took lowdose aspirin for 10 to 20 years according to a study published online in the journal lancet the chewable tablets also were linked to a reduced risk of death from adenocarcinoma and from lung cancer in nonsmokers the results were based on an analysis of more than 10000 people who participated in seven clinical trials designed to test whether baby aspirin could reduce the risk of heart disease we already had strong evidence that lowdose aspirin could reduce deaths from colorectal cancer by as much as a third but this provides important new evidence that longterm aspirin use can provide protection against a variety of other cancers said epidemiologist eric jacobs of the american cancer society however he added it would be premature at this point to recommend that people start using aspirin specifically to prevent cancer for the millions of people who are currently taking low doses of aspirin to protect against cardiovascular disease the findings suggest that they should have some additional benefit for cancer said dr lori minasian who is in charge of large cancer prevention trials at the national cancer institute most of the studies examined by the british researchers involved primarily men but the team said that the fundamental mechanisms involved probably hold equally for women however they added there were not enough women involved in the studies to determine if daily aspirin could affect mortality from breast ovarian or endometrial cancer a variety of studies in animals and even in plants show that salicylate the active ingredient in aspirin can suppress tumors observational data in the 1970s suggested that aspirin could suppress tumors in humans but alternative explanations were offered and experts demanded randomized clinical trials in october dr peter m rothwell of the university of oxford and his colleagues reported on an analysis of four clinical trials comparing a daily dose of 75 milligrams of aspirin to a placebo in the prevention of strokes they found that those who received the aspirin reduced their risk of developing colon cancer by 24 and their risk of dying from the disease by 35 a dose of european baby aspirin is typically 75 mg in the united states it is 81 mg a typical fullstrength aspirin tablet is 300 mg in the new study rothwell and colleagues started with eight clinical trials involving 25570 people they found that during the period of the clinical trials which typically lasted for about four years the risk of death from cancer declined by about 21 among those who were in the aspirin group digging further the researchers realized that nearly half of the subjects had been tracked for two decades long after their trials had ended the researchers spent several years looking through dusty archives to track their fates and quantify the longterm benefits of aspirin for cancer prevention rothwell said in a news conference over a 10year period baby aspirin was linked to a 32 reduction in the risk of lung cancers in nonsmokers and a 30 drop in the risk of death from adenocarcinoma the study found longerterm aspirin was associated with a 64 decrease in fatal cases of esophageal cancer a 58 drop in fatal cases of stomach cancer and a 49 reduction in the risk of death from colorectal cancer the study found aspirin was not found to influence the risk of death from pancreatic prostate bladder kidney brain or blood cancers according to the lancet report taking larger doses of aspirin and smoking had no effect on the results neither did gender rothwell noted that most of the subjects stopped taking aspirin at the end of the study or alternatively many in the control group began taking it potentially confusing the results its likely that if people had carried on taking aspirin the benefit would have been greater he said the benefit increased quite steeply with the length of time people were on it researchers are not quite sure how the aspirin works in the test tube when cells divide there is a chance the dna in the new cells will be faulty healthy cells will recognize those defects and either repair them or cause the defective cells to selfdestruct said dr tom w meade of the university of london a coauthor of the paper both mechanisms are enhanced by aspirin he said the biggest potential risk of aspirin is gastrointestinal bleeding rothwell noted that the normal risk of gi bleeding is about 1 in every 2000 to 3000 people a year and aspirin increases that by about 60 so the increased risk of bleeding is about 1 in 1000 per year while the decreased risk of cancer is 2 3 or 4 per 1000 per year he said thomasmaugh com baby aspirin linked to reduced cancer deaths
real,study aspirin cuts deaths from wide variety of cancers a daily aspirin to prevent cancer maybe toggle caption istockphotocom a british study offers compelling though not clinching evidence that the humble aspirin tablet can prevent death from a variety of cancers if you take the medicine long enough in middle age even a baby aspirin might be enough dont start popping aspirin every morning to fight tumors without talking to your doctor though yes scientists have already published strong evidence suggesting aspirin can cut bowel cancer and deaths the painkillers antiinflammatory properties and effects in damping down precancerous polyps may be involved and the latest study published in the lancet suggests aspirin could provide protection against a wide variety of tumors they range from pancreatic cancer to the type of lung cancer that strikes nonsmokers for some of these cancers the reduction in death was remarkable twenty years after people had started taking aspirin regularly and kept it up for at least five years their deaths from esophageal cancer were reduced by 60 percent compared to study subjects who got a placebo deaths from adenomatous lung cancer were cut 30 percent those from colorectal cancer 40 percent and those from prostate cancer 10 percent still none of the big guns in cancer and prevention the national cancer institute the american cancer society or the us preventive services task force are ready to advise healthy people to start taking aspirin to prevent cancer but the latest batch of evidence deserves a closer look it encompasses eight earlier studies that compared cancer deaths among more than 25000 people randomly assigned to get aspirin of different doses or placebo and the researchers were able to gather more information about cancer deaths for up to 20 years after those studies ended about nearly 13000 people for cancer prevention experts the british study is provocative and significant this is definitely the first time that research has shown that longterm aspirin use can reduce the risk of deaths due to cancer dr asad umar of the national cancer institutes division of cancer prevention tells shots in fact umar says no drug has been shown before now to prevent cancer deaths this is definitely hypothesisgenerating for future studies umar says massachusetts general hospitals dr andrew chan who studies the effect of aspirin on gastrointestinal cancers says the new study will feed a growing sense among experts that there is likely some potential anticancer effect of aspirin dr peter rothwell an oxford university neurologist who led the study tells shots that aspirins effect on cancer is quite a lot bigger than its benefit in preventing heart attacks and strokes the reason millions of americans already swallow a baby aspirin every day so i think in the fullness of time preventing cancer will be seen to be the main reason for taking aspirin in healthy individuals rothwell says he started taking a daily dose of aspirin a couple of years ago as the results of his study emerged it was looking as though there was something going on and i thought it was a sufficiently large benefit to be worth doing something about says the 46yearold researcher rothwell says the sensible time to start taking aspirin would be before the risk of cancer starts to rise at about 45 he says prophylactic aspirin is worth thinking about for people with a family history of early cancers but aspirin carries risks the biggest is stomach bleeding although it also raises the risk of brain hemorrhage daily aspirin doubles a persons gastrointestinal bleeding risk to about 2 in every 1000 people a year but rothwell says this bleeding hazard is drowned out by the cancer benefit prof peter elwood of the university of cardiff who wasnt involved in the new study agrees theres a small risk of any of us having a gastric bleed ellwood said at a lancet press conference monday but when you inspect the datayou find that the mortality from the bleed is not increased in other words aspirin seems to be increasing the lessserious bleeds he said to be sure the us preventive services task forces currently recommends against taking aspirin to prevent colorectal cancer the type of cancer for which there is the largest body of scientific work the benefits of daily lowdose aspirin can exceed the risks for many middleaged and older people when it comes to preventing heart attacks and strokes the task force says so for those already taking prophylactic aspirin for this reason the possible anticancer effects are just icing on the cake other healthy people interested in taking aspirin to prevent cancer should consult their doctors experts say and possibly await further evidence a final word about dose the new study didnt find any additional anticancer benefit for aspirin doses above 75 milligrams a day the british dose for a baby aspirin in the united states a baby aspirin weighs in at 81 milligrams however experts say more information is needed on the optimum dose for cancer prevention theres a little controversy about whether a baby aspirin dose is enough says harvards chan we think that probably a standard adult aspirin dose of 325 milligrams is more likely to be effective study aspirin cuts deaths from cancers
real,many americans take aspirin to lower their risk of heart disease but a new study suggests a remarkable added benefit reporting that patients who took aspirin regularly for a period of several years were 21 percent less likely decades later to die of solid tumor cancers including cancers of the stomach esophagus and lung as part of the new study published online monday in the journal lancet researchers examined the cancer death rates of 25570 patients who had participated in eight different randomized controlled trials of aspirin that ended up to 20 years earlier participants who had been assigned to the aspirin arms of the studies were 20 percent less likely after 20 years to have died of solid tumor cancers than those who had been in the comparison group taking dummy pills during the clinical trials and their risk of gastrointestinal cancer death was 35 percent lower the risk of lung cancer death was 30 percent lower the risk of colorectal cancer death was 40 percent lower and the risk of esophageal cancer death was 60 percent lower the study reported the specific dose of aspirin taken did not seem to matter most trials gave out low doses of 75 to 100 milligrams but the participants in the longest lasting trials had the most drastic reductions in cancer death years later advertisement continue reading the main story this is important as a proof of principle that a single simple compound like aspirin can reduce the risk of cancer substantially said the studys lead author dr peter m rothwell professor of neurology at the university of oxford theres been a lot of work over the years showing that certain compounds can increase the risk of cancer but its not been shown before that we can reduce the risk with something as simple as aspirin aspirin helps reduce cancer deaths study finds
real,dec 6 2010 taking aspirin over a long period of time can substantially cut the risk of dying from a variety of cancers according to a study showing that the benefit is independent of dose gender or smoking it also found that the protective effect increases with age the study is by peter rothwell md phd frcp of john radcliffe hospital in oxford england and colleagues and has been published online by the journal the lancet a previous study by the same authors showed that low doses of aspirin 75300 milligrams reduced the number of cases of colorectal cancer by a quarter and deaths caused by the disease by more than a third the latest study confirms the earlier results and concludes that similar effects can be shown for other types of cancers new aspirincancer findings the study looked at eight trials examining the effects of a daily dose of aspirin on preventing heart attacks involving 25570 patients 674 of whom died from cancer they showed a 21 reduction in the number of deaths caused by cancer among those who had taken aspirin compared with people who had not the investigation also showed that the benefits of taking aspirin increased over time after five years death rates were shown to fall by 34 for all cancers and by 54 for gastrointestinal cancers participants were also followed up after 20 years by which point 1634 of the original participants had died as a direct result of cancer this 20year followup established that the risk of cancer death remained 20 lower among those who had been allocated aspirin than those in the control group for all solid cancers including lung prostate brain bladder and kidney cancers and by 35 for gastrointestinal cancers the fall in the risk of death broke down according to individual types of cancer esophageal cancer 60 colorectal cancer 40 lung cancer 30 prostate cancer 10 reductions in pancreatic stomach and brain cancers were difficult to quantify because of smaller numbers of deaths the authors say aspirin cuts death rate from several common cancers
real,en espaol monday dec 6 2010 healthday news longterm use of a daily lowdose aspirin dramatically cuts the risk of dying from a wide array of cancers a new investigation reveals specifically a british research team unearthed evidence that a lowdose aspirin 75 milligrams taken daily for at least five years brings about a 10 percent to 60 percent drop in fatalities depending on the type of cancer the finding stems from a fresh analysis of eight studies involving more than 25500 patients which had originally been conducted to examine the protective potential of a lowdose aspirin regimen on cardiovascular disease the current observations follow prior research conducted by the same study team which reported in october that a longterm regimen of lowdose aspirin appears to shave the risk of dying from colorectal cancer by a third these findings provide the first proof in man that aspirin reduces deaths due to several common cancers the study team noted in a news release but the studys lead author prof peter rothwell from john radcliffe hospital and the university of oxford stressed that these results do not mean that all adults should immediately start taking aspirin they do demonstrate major new benefits that have not previously been factored into guideline recommendations he added noting that previous guidelines have rightly cautioned that in healthy middleaged people the small risk of bleeding on aspirin partly offsets the benefit from prevention of strokes and heart attacks but the reductions in deaths due to several common cancers will now alter this balance for many people rothwell suggested rothwell and his colleagues published their findings dec 7 in the online edition of the lancet the research involved in the current review had been conducted for an average period of four to eight years the patients some of whom had been given a lowdose aspirin regimen while others were not were tracked for up to 20 years after the authors determined that while the studies were still underway overall cancer death risk plummeted by 21 percent among those taking lowdose aspirin but the longterm benefits on some specific cancers began to show five years after the studies ended at five years out death due to gastrointestinal cancers had sunk by 54 percent among those patients taking lowdose aspirin the protective impact of lowdose aspirin on stomach and colorectal cancer death was not seen until 10 years out and for prostate cancer the benefits first appeared 15 years down the road twenty years after first beginning a lowdose aspirin program death risk dropped by 10 percent among prostate cancer patients 30 percent among lung cancer patients although only those with adenocarcinomas the type typically seen in nonsmokers 40 percent among colorectal cancer patients and 60 percent among esophageal cancer patients the potential impact of aspirin on pancreatic stomach and brain cancer death rates was more problematic to gauge the authors noted due to the relative paucity of deaths from those specific diseases they also found that higher doses of aspirin did not appear to boost the protective benefit and while neither gender nor smoking history appeared to affect the impact of lowdose aspirin age definitely did the 20year risk of death went down more dramatically among older patients and while cautioning that more research is necessary to build on this proof of principle the authors suggested that people who embark on a longterm lowdose aspirin regimen in their late 40s and 50s are probably the ones who stand to benefit the most dr alan arslan an assistant professor in the departments of obstetrics and gynecology and environmental medicine at nyu langone medical center in new york city described the findings as very significant this is the largest study to show that people who take aspirin for a long period of time have a reduced risk of death from many cancers especially gastrointestinal cancers he noted the takehome message for patients is that if someone is taking lowdose or regular aspirin it may put them at a reduced risk of death from cancer arslan added however if someone is not already taking aspirin they should talk with their physician before starting aspirin has risks of side effects including bleeding and stroke more information for more on aspirin visit the national institutes of health daily aspirin linked to steep drop in cancer risk
real,you are using an older browser version please use a supported version for the best msn experience outlook office skype bing breaking news and latest videos
real,en espaol by amanda gardner healthday reporter sunday dec 5 2010 healthday news using gene therapy german researchers report that they managed to correct a malfunctioning gene responsible for wiskottaldrich syndrome a rare but devastating childhood disorder that leads to prolonged bleeding from even minor hits or scrapes and also leaves these children vulnerable to certain cancers and dangerous infections however one of the 10 kids in the study developed acute tcell leukemia apparently as a result of the viral vector that was used to insert the healthy gene the boy is currently on chemotherapy the study authors noted this is a very good first step but its a little scary and we need to move to safer vectors said dr mary ellen conley director of the program in genetic immunodeficiencies at st jude childrens research hospital in memphis tenn the study shows proofofprinciple that gene therapy with stem cells in a genetic disorder like this has strong potential added paul sanberg a stem cell specialist who is director of the university of south florida center of excellence for aging and brain repair in tampa neither conley nor sanberg were involved in the study which is scheduled to be presented sunday at the annual meeting of the american society of hematology in orlando fla according to conley children mostly boys with wiskottaldrich syndrome was are born with an inherited genetic defect on the x chromosome that affects the number and size of platelets and makes the children remarkably susceptible to easy bleeding and infections including different types of cancer bone marrow transplants are the main treatment for the disorder which if they succeed basically cure the patient they grow up go to college and they cause problems said conley but theyre not an easy group of patients to transplant even if a good match is found transplant recipients can go on to have more problems with infections such as graftversushost disease in which the body basically rejects the foreign elements one of the longlasting complications is the kids couldnt do this they couldnt do that they see themselves as different conley said transplants are getting better but we need better therapy theres no question in this study the researchers inserted a healthy gene capable of producing was protein into hematopoietic stem cells the granddaddy cells that give rise to different blood cells then transferred these stem cells back into the patient using a viral vector a viral vector is a virus that has been modified to deliver foreign genetic material into a cell in fact the experiment was largely successful with cells now able to produce was protein resulting in increased platelet counts and improvement of some immunesystem cells this is a first step that says you can correct the disease but i think most people would look at it and say the risk of leukemia is something and that lets see if we can avoid that said conley whose team at st jude is working on a therapy involving a different type of vector its a good start but i think we have better things coming down the road in other news from the conference another group of german researchers have determined that people who donate peripheral blood stem cells or bone marrow to help save a life dont face any heightened risk of cancer previously there had been some concern that drugs needed to get the stem cells out of the bone marrow and into the bloodstream where they could be accessed might pose a risk of leukemia the study was based on questionnaires returned from more than 12500 donors which also showed the donors tended to be in good health and were willing to donate again another study found that the drug rituximab rituxan used to treat rheumatoid arthritis and forms of leukemia and lymphoma could greatly reduce graftversushost disease in stem cell transplant recipients more information the national marrow donor program has more on wiskottaldrich syndrome gene therapy corrected rare bleeding disorder study
real,scientists are finding more pieces of the autism puzzle of with the help of mri scans of brain circuitry according to a study published thursday online in the journal autism research by scanning the brain for 10 minutes using magnetic resonance imaging researchers were able to measure six physical differences of microscopic fibers in the brains of 30 males with confirmed highfunctioning autism and 30 males without autism the images of the brains helped researchers correctly identify those with autism with 94 percent accuracy says nicholas lange an associate professor of psychiatry at harvard medical school and one of the study authors no one has measured what we measured says lange of the mri test he and dr janet lainhart from the university of utah developed while previous studies using different types of scans have been able to identify people with autism lange says no one has looked at it the brain the way we have and no one has gotten these type of results lange is quick to caution that this type of test is not yet ready for prime time we do not want to give anyone false hopes that this is ready for the clinic yet this method this test needs to be tried and confirmed with many more subjects outside our laboratory he says plus the research needs to be expanded to many more study participants and tried on younger people with autism and those who are not as highfunctioning as the subjects in this first trial using the mri the study authors measured how the water in the brain flows along the axons or nerve fibers in the parts of the brain that control language social and emotional functioning the scans revealed that the wiring of the brains of those with autism was disorganized compared with the brains of a typical person without autism this is how they could determine which brains scans belonged those study participants with autism the study included only males between the ages of 7 and 28 because they were part of a bigger research project at the university of utah which is following males with autism for a longer period the centers for disease control and prevention estimates 1 in 110 children in the united states have an autism spectrum disorder and boys are far more likely to have this neurological disorder that affects language and social behavior that number is about 1 in 70 however future studies will include girls too currently theres no biologic test for autism so pediatricians look to see if a child is meeting certain developmental milestones as well as signs and symptoms of autism the advocacy group autism speaks has posted videos to help parents see the signs of autism the earlier a child has been identified as having autism the earlier behavioral therapies can be applied to lessen the impact of the disorder later in life lange believes this brain scans can be done on younger children as long as they can go to sleep in the scanner on their own without sedation because you cant move during the test carissa cascio an assistant professor of psychiatry from vanderbilt university school of medicine who specializes in autism and neuroimaging believes these study results are important but she cautions that using this method as a true diagnostic tool to detect autism in a child is a long way off what this paper seems to be doing is taking the first steps towards parlaying what we are able to glean from brain imaging into potential diagnostic tools zachary warren who is the director of the vanderbilt kennedy center treatment and research institute for autism spectrum disorders triad says since there are many types of autism it becomes very challenging to capture all these differences with one test still he believes this is new study can help pinpoint the earliest markers of concern in developing brains researchers one step closer to potential autism test
real,with calcium adolescent girls may be the only group that is getting too little the panel found older women on the other hand may take too much putting themselves at risk for kidney stones and there is evidence that excess calcium can increase the risk of heart disease the group wrote as for vitamin d some prominent doctors have said that most people need supplements or they will be at increased risk for a wide variety of illnesses including heart disease cancer and autoimmune diseases photo and these days more and more people know their vitamin d levels because they are being tested for it as part of routine physical exams the number of vitamin d tests has exploded said dennis black a reviewer of the report who is a professor of epidemiology and biostatistics at the university of california san francisco at the same time vitamin d sales have soared growing faster than those of any supplement according to the nutrition business journal sales rose 82 percent from 2008 to 2009 reaching 430 million everyone was hoping vitamin d would be kind of a panacea dr black said the report he added might quell the craze i think this will have an impact on a lot of primary care providers he said the 14member expert committee was convened by the institute of medicine an independent nonprofit scientific body at the request of the united states and canadian governments it was asked to examine the available data nearly 1000 publications to determine how much vitamin d and calcium people were getting how much was needed for optimal health and how much was too much the two nutrients work together for bone health bone health though is only one of the benefits that have been attributed to vitamin d and there is not enough good evidence to support most other claims the committee said advertisement continue reading the main story some labs have started reporting levels of less than 30 nanograms of vitamin d per milliliter of blood as a deficiency with that as a standard 80 percent of the population would be deemed deficient of vitamin d dr rosen said most people need to take supplements to reach levels above 30 nanograms per milliliter he added but the committee concluded a level of 20 to 30 nanograms is all that is needed for bone health and nearly everyone is in that range vitamin d is being added to more and more foods said paul r thomas of the office of dietary supplements at the national institutes of health not only is it in orange juice and milk but more is being added to breakfast cereals and it now can be found in very high doses in supplement pills most vitamin d pills he said used to contain no more than 1000 international units of it now it is easy to find pills even in places like walmart with 5000 international units the committee though said people need only 600 international units a day photo to assess the amounts of vitamin d and calcium people are getting the panel looked at national data on diets most people they concluded get enough calcium from the foods they eat about 1000 milligrams a day for most adults 1200 for women ages 51 to 70 vitamin d is more complicated the group said in general most people are not getting enough vitamin d from their diets but they have enough of the vitamin in their blood probably because they are also making it naturally after being out in the sun and storing it in their bodies the american society for bone and mineral research and other groups applauded the report it is a very balanced set of recommendations said dr sundeep khosla a mayo clinic endocrinologist and the societys president newsletter sign up continue reading the main story please verify youre not a robot by clicking the box invalid email address please reenter you must select a newsletter to subscribe to sign up you will receive emails containing news content updates and promotions from the new york times you may optout at any time you agree to receive occasional updates and special offers for the new york timess products and services thank you for subscribing an error has occurred please try again later view all new york times newsletters but andrew shao an executive vice president at the council for responsible nutrition a trade group said the panel was being overly cautious especially in its recommendations about vitamin d he said there was no convincing evidence that people were being harmed by taking supplements and he said higher levels of vitamin d in particular could be beneficial such claims are not supported by the available evidence the committee wrote they were based on studies that observed populations and concluded that people with lower levels of the vitamin had more of various diseases such studies have been misleading and most scientists agree that they cannot determine cause and effect it is not clear how or why the claims for high vitamin d levels started medical experts say first there were two studies which turned out to be incorrect that said people needed 30 nanograms of vitamin d per milliliter of blood the upper end of what the committee says is a normal range they were followed by articles and claims and books saying much higher levels 40 to 50 nanograms or even higher were needed advertisement continue reading the main story after reviewing the data the committee concluded that the evidence for the benefits of high levels of vitamin d was inconsistent andor conflicting and did not demonstrate causality evidence also suggests that high levels of vitamin d can increase the risks for fractures and the overall death rate and can raise the risk for other diseases while those studies are not conclusive any risk looms large when there is no demonstrable benefit those hints of risk are challenging the concept that more is better the committee wrote that is what surprised dr black we thought that probably higher is better he said he has changed his mind and expects others will too i think this report will make people more cautious extra calcium and vitamin d arent necessary report says
real,washingtonthe food and drug administration questioned the clinical benefit of using glaxosmithkline plcs avodart to cut the risk of prostate cancer avodart is currently approved to treat benign enlargement of the prostate the company is seeking fda approval to market the drug to certain men to reduce the risk of prostate cancer the drug will be reviewed by an fda advisory panel on wednesday along with merck cos proscar a drug similar to avodart glaxosmithkline conducted a study involving more than 8000 men considered at high risk of developing prostate cancer overall the study found a 23 reduction in the risk of developing prostate cancer over a fouryear period among those treated with avodart compared to patients receiving a placebo the company has proposed that men considered at high risk for the development of prostate cancer are those who have had a prior negative biopsy and have an elevated serum prostatespecific antigen or psa in a document posted on the fdas website monday the agency said the study results involving avodart do not appear to confer clinical benefit for the indication under consideration the agency said the reduction in prostate cancer risk was driven by prostate cancers considered to be lowrisk there was an increase in prostate cancers considered highrisk or those with a socalled gleason score of 8 to 10 among patients treated with avodart compared to those receiving a placebo drug the fda said higher gleason scores indicate more aggressive cancers specifically 29 highgrade tumors were found among patients being treated with avodart compared to 19 in the placebo group anne phillips a medicines development leader at glaxosmithkline said the company believes avodart can be safely used to lower the risk of prostate cancer without interfering with the ability to pick up the highgrade cancer she noted that men diagnosed with prostate cancer are often treated aggressively even in cases where their tumors are lowgrade or lowrisk merck is seeking to add the results of a separate clinical study sponsored by the national cancer institute that suggested proscar cut the risk of prostate cancer although the company isnt seeking fda approval to market proscar to reduce the risk of prostate cancer proscar is widely available as a generic drug the fda said the proposed label changes could be interpreted to suggest that proscar is safe and effective for the prevention of prostate cancer in healthy men the agency said there was an increased risk of highgrade cancers among men treated with proscar and a decreased risk of lowergrade cancers compared to those treated with a placebo over a period of about seven years write to jennifer corbett dooren at jennifercorbettdooren com fda questions using avodart to cut prostate cancer risk
